F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-null,F3-boolean,F3-FileInputStream,F3-char,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F3-Comparable,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-BytesRef,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-double,F12-Token,F12-Charset,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.StringBuilder,F6-org.apache.solr.search.HashQParserPlugin.ZeroHash,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-load,F1-getName,F1-toString,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-nvPairs,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-BytesHash,F8-ReaderWrapper,F8-DirectoryFile,F8-Correction,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HashCollector,F8-SolrCore,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-val,F11-term,F11-scorer,F11-NA,F11-collection,F11-log,F11-startOffset,F11-failedPings,F11-field,F11-EOF,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-UTF_8,F11-fst,F11-query,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,label
5685,org/apache/lucene/sandbox/queries/regex,org/apache/lucene/sandbox/queries/regex/JavaUtilRegexCapabilities.java,231,TRUE,0,5,214,2,4,23,1,11,0.850393701,68,42,0.617647059,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,PERFORMANCE,0.024757804,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.00121773,2.44E-04,0,0,0.260869565,0.010712035,0.326896552,0.167185868,-0.336956522,0.004036598,0.060010764,0.167185868,1,1,5,11090,1319,14981,17,0,0,0,17,17,0.006493506,4,98,0,102,0,-94,0,3.48E-04,0,143,0,433,0,0,576,-290,0.010797164,1794,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5685,25862,386,4277,close
4172,org/apache/lucene/search,org/apache/lucene/search/AssertingIndexSearcher.java,35,TRUE,0,8,6189,2,7,1053,1,452,0.545454545,69,25,0.362318841,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,PERFORMANCE,0.066469322,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.034096444,2.44E-04,0,0,0.299595142,0.011657661,0.326896552,0.167185868,-0.267206478,0.004036598,0.060010764,0.167185868,-0.414285714,-1,30,11607,1384,15498,3438,0.001600617,728,4278,-840,8444,0.080182716,385,334,16,735,8,51,16,0.09603615,24,42954,0,22388,2442,8,67784,20566,0.089011246,281,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,4172,25862,20,3911,open
7668,org/apache/lucene/search,org/apache/lucene/search/AssertingQuery.java,521,TRUE,3,11,6189,1,4,1053,1,452,0.765306122,62,19,0.306451613,0.666666667,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,BAD_PRACTICE,0.005920344,CN_IDIOM_NO_SUPER_CALL,16,2,1,0.034096444,2.44E-04,2.44E-04,1,0.5,0.00625,0.132669983,0.27613288,0.181818182,0.003229279,0.019106566,0.27613288,-0.414285714,1,3,3777,521,7668,3438,0.002106933,728,4278,-840,8444,0.080182716,4,4,0,8,4,0,4,0.002106933,8,42954,0,22388,2442,0,67784,20566,0.089011246,389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4280,707,20,3911,close
5028,org/apache/lucene/search,org/apache/lucene/search/BaseExplanationTestCase.java,147,TRUE,0,18,6189,2,2,1053,1,452,0.431192661,138,59,0.427536232,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,5,MALICIOUS_CODE,0.008342304,MS_PKGPROTECT,18,2,0,0.034096444,0.00121773,0,0,0.258064516,0.015955602,0.351851852,0.160671581,-0.35483871,0.003498385,0.033369214,0.160671581,-0.414285714,-1,3,1137,147,5028,3438,6.08E-04,728,4278,-840,8444,0.080182716,5,2,0,7,1,3,5,4.75E-04,6,42954,0,22388,2442,4,67784,20566,0.089011246,187,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4078,25862,20,3911,open
4686,org/apache/lucene/search,org/apache/lucene/search/BlockJoinComparatorSource.java,98,TRUE,0,4,6189,3,0,1053,1,452,0.75,146,53,0.363013699,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3,STYLE,0.069698601,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.034096444,7.31E-04,4.87E-04,1,0.355212355,0.005205376,0.388921626,0.591203304,-0.138996139,0.018299247,0.165231432,0.591203304,-0.414285714,1,0,692,84,4583,3438,0.013888889,728,4278,-840,8444,0.080182716,21,14,30,65,14,7,21,0.013888889,65,42954,30,22388,2442,7,67784,20566,0.089011246,692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4583,25862,20,3911,close
4686,org/apache/lucene/search,org/apache/lucene/search/BlockJoinComparatorSource.java,98,TRUE,0,4,6189,3,0,1053,1,452,0.816964286,146,53,0.363013699,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3,STYLE,0.069698601,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.034096444,7.31E-04,2.44E-04,1,0.355212355,0.005205376,0.388921626,0.591203304,-0.138996139,0.018299247,0.165231432,0.591203304,-0.414285714,1,1,795,98,4686,3438,0.013888889,728,4278,-840,8444,0.080182716,21,14,30,65,14,7,21,0.013888889,65,42954,30,22388,2442,7,67784,20566,0.089011246,692,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4583,25862,20,3911,close
4686,org/apache/lucene/search,org/apache/lucene/search/BlockJoinComparatorSource.java,98,TRUE,0,4,6189,3,0,1053,1,452,0.736607143,146,53,0.363013699,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3,STYLE,0.069698601,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.034096444,7.31E-04,4.87E-04,1,0.355212355,0.005205376,0.388921626,0.591203304,-0.138996139,0.018299247,0.165231432,0.591203304,-0.414285714,1,0,692,84,4583,3438,0.013888889,728,4278,-840,8444,0.080182716,21,14,30,65,14,7,21,0.013888889,65,42954,30,22388,2442,7,67784,20566,0.089011246,692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4583,25862,20,3911,close
12089,org/apache/lucene/search,org/apache/lucene/search/BooleanScorer.java,1006,TRUE,0,9,6189,10,0,1053,1,452,0.275337838,223,28,0.125560538,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,7,STYLE,0.069698601,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.034096444,0.001704822,4.87E-04,0,0.355212355,0.005205376,0.388921626,0.591203304,-0.138996139,0.018299247,0.165231432,0.591203304,-0.414285714,-0.428571429,69,21969,4942,25860,3438,0.193333333,728,4278,-840,8444,0.080182716,684,560,17,1261,20,124,31,0.177833593,58,42954,7,22388,2442,11,67784,20566,0.089011246,408,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,4299,18246,20,3911,close
12089,org/apache/lucene/search,org/apache/lucene/search/BooleanScorer.java,1006,TRUE,0,9,6189,10,4,1053,1,452,0.510135135,223,28,0.125560538,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,7,STYLE,0.025026911,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.034096444,0.001704822,0,0,0.225806452,0.003973134,0.388921626,0.591203304,-0.322580645,0.018299247,0.165231432,0.591203304,-0.414285714,-0.428571429,69,21969,4942,25860,3438,0.193333333,728,4278,-840,8444,0.080182716,684,560,17,1261,20,124,31,0.177833593,58,42954,7,22388,2442,11,67784,20566,0.089011246,408,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,4299,18246,20,3911,close
12202,org/apache/lucene/search,org/apache/lucene/search/CachingCollector.java,1023,TRUE,0,6,6189,7,0,1053,1,452,0.461741425,229,88,0.384279476,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,STYLE,0.027987083,BC_UNCONFIRMED_CAST,20,3,1,0.034096444,4.87E-04,2.44E-04,-1,0.230769231,0.004034427,0.388921626,0.591203304,-0.384615385,0.018299247,0.165231432,0.591203304,-0.414285714,-1,6,2635,361,6526,3438,0.115619393,728,4278,-840,8444,0.080182716,669,267,141,1077,30,402,4,0.163742684,34,42954,0,22388,2442,-26,67784,20566,0.089011246,300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4191,25862,20,3911,open
12202,org/apache/lucene/search,org/apache/lucene/search/CachingCollector.java,1023,TRUE,0,6,6189,7,0,1053,1,452,0.744063325,229,88,0.384279476,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,STYLE,0.069698601,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.034096444,4.87E-04,2.44E-04,-1,0.355212355,0.005205376,0.388921626,0.591203304,-0.138996139,0.018299247,0.165231432,0.591203304,-0.414285714,-1,6,2635,361,6526,3438,0.115619393,728,4278,-840,8444,0.080182716,669,267,141,1077,30,402,4,0.163742684,34,42954,0,22388,2442,-26,67784,20566,0.089011246,300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4191,25862,20,3911,open
6742,org/apache/lucene/search,org/apache/lucene/search/CheckHits.java,384,TRUE,0,12,6189,4,2,1053,1,452,0.081237911,332,128,0.385542169,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,MALICIOUS_CODE,0.043057051,MS_SHOULD_BE_FINAL,16,1,0,0.034096444,4.87E-04,0,0,0.5125,0.020820313,0.351851852,0.160671581,0.11875,0.003498385,0.033369214,0.160671581,-0.414285714,-1,31,10859,1275,14750,3438,0.002330521,728,4278,-840,8444,0.080182716,1365,1065,5,2435,19,300,4,0.081834664,23,42954,0,22388,2442,-15,67784,20566,0.089011246,281,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,4172,25862,20,3911,open
6742,org/apache/lucene/search,org/apache/lucene/search/CheckHits.java,384,TRUE,0,12,6189,4,2,1053,1,452,0.096711799,332,128,0.385542169,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,MALICIOUS_CODE,0.043057051,MS_SHOULD_BE_FINAL,16,1,0,0.034096444,4.87E-04,0,0,0.5125,0.020820313,0.351851852,0.160671581,0.11875,0.003498385,0.033369214,0.160671581,-0.414285714,-1,29,10854,1274,14745,3438,0.002330521,728,4278,-840,8444,0.080182716,1365,1065,5,2435,19,300,4,0.081834664,23,42954,0,22388,2442,-15,67784,20566,0.089011246,281,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,4172,25862,20,3911,open
