F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Runtime,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-EmbeddedBaseDataSource,F8-DRDAServerStarter,F8-DDdependableFinder,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-ClientBaseDataSourceRoot,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F8-ijRowResult,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-serialVersionUID,F11-portingOnly,F11-currentConnEnv,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,label
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLLongint.java,3519,TRUE,15,52,9950,1,0,1655,3,71,0.362302483,459,299,0.651416122,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,PERFORMANCE,0.004033885,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.039655172,0.001034483,3.45E-04,-1,0.5,0.016666667,0.231101512,0.153502582,0,0.004437273,0.038725292,0.153502582,-0.756521739,-1,14,7700,3519,8135,94,0,0,40,54,134,0.026338452,46,2,0,48,0,44,0,4.27E-04,0,9076,0,2474,5023,0,16573,6602,0.072536222,257,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,692,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLLongint.java,3519,TRUE,4,52,9950,1,0,1655,3,71,0.152370203,459,299,0.651416122,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,PERFORMANCE,0.071399758,DM_NUMBER_CTOR,18,2,1,0.039655172,0.001034483,3.45E-04,-1,0.338983051,0.014938236,0.231101512,0.153502582,-0.322033898,0.004437273,0.038725292,0.153502582,-0.756521739,-1,14,7700,3519,8135,94,0,0,40,54,134,0.026338452,46,2,0,48,0,44,0,4.27E-04,0,9076,0,2474,5023,0,16573,6602,0.072536222,257,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,692,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLLongint.java,3519,TRUE,3,52,9950,1,0,1655,1,71,0.983069977,459,299,0.651416122,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,BAD_PRACTICE,0.007664381,HE_HASHCODE_NO_EQUALS,19,3,1,0.039655172,0.001034483,3.45E-04,-1,0,0,0.059382423,0.155913081,-1,0.00524405,0.006050827,0.155913081,-0.756521739,-1,14,7700,3519,8135,94,0,0,40,54,134,0.026338452,46,2,0,48,0,44,0,4.27E-04,0,9076,0,2474,5023,0,16573,6602,0.072536222,257,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,692,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLReal.java,3519,TRUE,4,52,9950,1,0,1655,3,71,0.209587514,455,312,0.685714286,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,6,PERFORMANCE,0.008067769,DM_FP_NUMBER_CTOR,20,3,1,0.039655172,0.002068966,3.45E-04,-1,0.25,0.0125,0.231101512,0.153502582,-0.5,0.004437273,0.038725292,0.153502582,-0.756521739,-1,18,7700,3519,8135,94,0,0,40,54,134,0.026338452,122,3,0,125,0,119,0,0.01747687,0,9076,0,2474,5023,0,16573,6602,0.072536222,278,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,713,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLReal.java,3519,TRUE,3,52,9950,1,0,1655,1,71,0.587513935,455,312,0.685714286,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,6,STYLE,0.004033885,FE_FLOATING_POINT_EQUALITY,20,3,1,0.039655172,0.002068966,3.45E-04,-1,0,0,0.030188679,0.132815665,-1,0.008874546,0.00524405,0.132815665,-0.756521739,-1,18,7700,3519,8135,94,0,0,40,54,134,0.026338452,122,3,0,125,0,119,0,0.01747687,0,9076,0,2474,5023,0,16573,6602,0.072536222,278,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,713,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLReal.java,3519,TRUE,7,52,9950,1,0,1655,2,71,0.974358974,455,312,0.685714286,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,6,STYLE,0.004033885,FE_FLOATING_POINT_EQUALITY,20,3,2,0.039655172,0.002068966,6.90E-04,-1,0,0,0.030188679,0.132815665,-1,0.008874546,0.00524405,0.132815665,-0.756521739,-1,18,7700,3519,8135,94,0,0,40,54,134,0.026338452,122,3,0,125,0,119,0,0.01747687,0,9076,0,2474,5023,0,16573,6602,0.072536222,278,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,713,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLReal.java,3519,TRUE,3,52,9950,1,0,1655,1,71,0.612040134,455,312,0.685714286,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,6,STYLE,0.004033885,FE_FLOATING_POINT_EQUALITY,20,3,1,0.039655172,0.002068966,3.45E-04,-1,0,0,0.030188679,0.132815665,-1,0.008874546,0.00524405,0.132815665,-0.756521739,-1,18,7700,3519,8135,94,0,0,40,54,134,0.026338452,122,3,0,125,0,119,0,0.01747687,0,9076,0,2474,5023,0,16573,6602,0.072536222,278,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,713,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLReal.java,3519,TRUE,7,52,9950,1,0,1655,4,71,0.286510591,455,312,0.685714286,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,6,STYLE,0.004033885,FE_FLOATING_POINT_EQUALITY,20,3,1,0.039655172,0.002068966,3.45E-04,-1,0,0,0.030188679,0.132815665,-1,0.008874546,0.00524405,0.132815665,-0.756521739,-1,18,7700,3519,8135,94,0,0,40,54,134,0.026338452,122,3,0,125,0,119,0,0.01747687,0,9076,0,2474,5023,0,16573,6602,0.072536222,278,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,713,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLReal.java,3519,TRUE,7,52,9950,1,0,1655,2,71,0.97212932,455,312,0.685714286,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,6,BAD_PRACTICE,0.007664381,HE_HASHCODE_NO_EQUALS,19,3,2,0.039655172,0.002068966,6.90E-04,-1,0,0,0.059382423,0.155913081,-1,0.00524405,0.006050827,0.155913081,-0.756521739,-1,18,7699,3519,8134,94,0,0,40,54,134,0.026338452,122,3,0,125,0,119,0,0.01747687,0,9076,0,2474,5023,0,16573,6602,0.072536222,278,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,713,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLRef.java,3519,TRUE,3,22,9950,1,0,1655,1,71,0.615686275,148,58,0.391891892,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,STYLE,0.036304962,BC_UNCONFIRMED_CAST,20,3,2,0.039655172,0.001034483,6.90E-04,-1,0.022222222,5.43E-04,0.030188679,0.132815665,-0.955555556,0.008874546,0.00524405,0.132815665,-0.756521739,-1,13,7700,3519,8135,94,0.4,0,40,54,134,0.026338452,21,5,14,40,0,16,8,0.061630888,8,9076,0,2474,5023,8,16573,6602,0.072536222,92,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,527,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLRef.java,3519,TRUE,3,22,9950,1,0,1655,1,71,0.650980392,148,58,0.391891892,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,STYLE,0.036304962,BC_UNCONFIRMED_CAST,20,3,2,0.039655172,0.001034483,6.90E-04,-1,0.022222222,5.43E-04,0.030188679,0.132815665,-0.955555556,0.008874546,0.00524405,0.132815665,-0.756521739,-1,13,7700,3519,8135,94,0.4,0,40,54,134,0.026338452,21,5,14,40,0,16,8,0.061630888,8,9076,0,2474,5023,8,16573,6602,0.072536222,92,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,527,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLRef.java,3519,TRUE,8,22,9950,1,0,1655,3,71,0.988235294,148,58,0.391891892,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,BAD_PRACTICE,0.007664381,HE_HASHCODE_NO_EQUALS,19,3,1,0.039655172,0.001034483,3.45E-04,-1,0,0,0.059382423,0.155913081,-1,0.00524405,0.006050827,0.155913081,-0.756521739,-1,0,92,39,527,94,0.4,0,40,54,134,0.026338452,21,5,14,40,0,16,8,0.061630888,8,9076,0,2474,5023,8,16573,6602,0.072536222,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,8135,42,476,open
8134,org/apache/derby/iapi/types,org/apache/derby/iapi/types/SQLSmallint.java,3519,TRUE,4,49,9950,1,0,1655,3,71,0.216689098,377,252,0.668435013,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,PERFORMANCE,0.071399758,DM_NUMBER_CTOR,18,2,1,0.039655172,6.90E-04,3.45E-04,-1,0.338983051,0.014938236,0.231101512,0.153502582,-0.322033898,0.004437273,0.038725292,0.153502582,-0.756521739,-1,13,7700,3519,8135,94,0,0,40,54,134,0.026338452,17,9,44,70,0,8,0,0.001014091,0,9076,0,2474,5023,0,16573,6602,0.072536222,278,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,713,8135,42,476,open
