F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-byte[],F16-int,F16-MimePartDataSource,F16-boolean,F16-Comparable<Date>,F16-GSSCredential,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-org.apache.catalina.startup.FailedContext,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-getBytes,F1-longValue,F1-get,F1-append,F1-getConnection,F1-equals,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,label
17995,org/apache/catalina/session,org/apache/catalina/session/ManagerBase.java,3291,TRUE,11,73,138,2,16,264,3,21,0.601809955,655,426,0.650381679,0.454545455,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,1,MT_CORRECTNESS,0.003484321,VO_VOLATILE_INCREMENT,14,2,1,0.017650303,5.52E-04,5.52E-04,-1,0,0,0.171428571,0.195102218,-1,0.002090592,0.01184669,0.195102218,-0.5,-1,102,14641,3291,17995,0,0,0,0,0,0,0,1459,551,97,2107,0,908,0,0.176876589,0,4575,0,1468,2250,0,8293,3107,0.106399092,1026,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,4379,17995,711,4064,open
17995,org/apache/catalina/session,org/apache/catalina/session/StandardManager.java,3291,TRUE,97,10,138,3,16,264,14,21,0.726937269,335,136,0.405970149,0.546391753,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,4,PERFORMANCE,0.037630662,DM_NUMBER_CTOR,18,2,1,0.017650303,0.002206288,5.52E-04,1,0.907407407,0.0052512,0.623595506,0.342618199,0.814814815,0.059930314,0.020905923,0.342618199,-0.5,0.5,47,14641,3291,17995,0,0,0,0,0,0,0,69,260,602,931,0,-191,0,0.087179513,0,4575,0,1468,2250,0,8293,3107,0.106399092,2334,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,5687,17995,711,4064,close
17995,org/apache/catalina/session,org/apache/catalina/session/StandardManager.java,3291,TRUE,85,10,138,3,12,264,18,21,0.446494465,335,136,0.405970149,0.470588235,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,4,STYLE,0.050174216,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,3,0.017650303,0.002206288,0.001654716,0.333333333,0.472222222,0.008307613,0.238095238,0.212761411,-0.055555556,0.012543554,0.069686411,0.212761411,-0.5,0.5,33,10920,1878,14274,0,0,0,0,0,0,0,69,260,602,931,0,-191,0,0.087179513,0,4575,0,1468,2250,0,8293,3107,0.106399092,2334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5687,17995,711,4064,close
17995,org/apache/catalina/session,org/apache/catalina/session/StandardManager.java,3291,TRUE,85,10,138,3,12,264,18,21,0.433579336,335,136,0.405970149,0.388235294,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,4,STYLE,0.050174216,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,3,0.017650303,0.002206288,0.001654716,0.333333333,0.472222222,0.008307613,0.238095238,0.212761411,-0.055555556,0.012543554,0.069686411,0.212761411,-0.5,0.5,33,10920,1878,14274,0,0,0,0,0,0,0,69,260,602,931,0,-191,0,0.087179513,0,4575,0,1468,2250,0,8293,3107,0.106399092,2334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5687,17995,711,4064,close
17995,org/apache/catalina/session,org/apache/catalina/session/StandardManager.java,3291,TRUE,85,10,138,3,0,264,18,21,0.533210332,335,136,0.405970149,1,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,4,BAD_PRACTICE,0.016027875,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,3,0.017650303,0.002206288,0.001654716,0.333333333,0,0,0.307692308,0.616315176,-1,0.011149826,0.046689895,0.616315176,-0.5,0.5,47,14641,3291,17995,0,0,0,0,0,0,0,69,260,602,931,0,-191,0,0.087179513,0,4575,0,1468,2250,0,8293,3107,0.106399092,2334,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,5687,17995,711,4064,open
17995,org/apache/catalina/session,org/apache/catalina/session/StandardSession.java,3291,TRUE,70,66,138,3,0,264,14,21,0.448293963,868,672,0.774193548,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,10,BAD_PRACTICE,0.03902439,DE_MIGHT_IGNORE,19,3,1,0.017650303,0.00551572,5.52E-04,-1,0.446428571,0.007971939,0.307692308,0.616315176,-0.107142857,0.011149826,0.046689895,0.616315176,-0.5,-0.8,78,14641,3291,17995,0,0,0,0,0,0,0,1535,195,51,1781,0,1340,0,0.139039684,0,4575,0,1468,2250,0,8293,3107,0.106399092,2122,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5475,17995,711,4064,open
17995,org/apache/catalina/session,org/apache/catalina/session/StandardSession.java,3291,TRUE,36,66,138,3,0,264,8,21,0.966404199,868,672,0.774193548,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,10,BAD_PRACTICE,0.03902439,DE_MIGHT_IGNORE,19,3,1,0.017650303,0.00551572,5.52E-04,-1,0.446428571,0.007971939,0.307692308,0.616315176,-0.107142857,0.011149826,0.046689895,0.616315176,-0.5,-0.8,78,14641,3291,17995,0,0,0,0,0,0,0,1535,195,51,1781,0,1340,0,0.139039684,0,4575,0,1468,2250,0,8293,3107,0.106399092,2122,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5475,17995,711,4064,open
17995,org/apache/catalina/session,org/apache/catalina/session/StandardSession.java,3291,TRUE,26,66,138,3,0,264,5,21,0.220997375,868,672,0.774193548,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,10,BAD_PRACTICE,0.03902439,DE_MIGHT_IGNORE,19,3,1,0.017650303,0.00551572,5.52E-04,-1,0.446428571,0.007971939,0.307692308,0.616315176,-0.107142857,0.011149826,0.046689895,0.616315176,-0.5,-0.8,78,14641,3291,17995,0,0,0,0,0,0,0,1535,195,51,1781,0,1340,0,0.139039684,0,4575,0,1468,2250,0,8293,3107,0.106399092,2122,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5475,17995,711,4064,open
17995,org/apache/catalina/session,org/apache/catalina/session/StandardSession.java,3291,TRUE,0,66,138,3,4,264,1,21,0.091863517,868,672,0.774193548,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,10,MALICIOUS_CODE,0.052264808,MS_PKGPROTECT,18,2,0,0.017650303,0.00551572,0,0,0.12,0.008123077,0.17472119,0.152647669,-0.76,0.003484321,0.029268293,0.152647669,-0.5,-0.8,76,14597,3274,17951,0,0,0,0,0,0,0,1535,195,51,1781,0,1340,0,0.139039684,0,4575,0,1468,2250,0,8293,3107,0.106399092,2122,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5475,17995,711,4064,close
17995,org/apache/catalina/session,org/apache/catalina/session/StandardSession.java,3291,TRUE,72,66,138,3,0,264,18,21,0.818897638,868,672,0.774193548,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,10,STYLE,0.056445993,REC_CATCH_EXCEPTION,20,3,1,0.017650303,0.00551572,5.52E-04,-1,0.148148148,0.004206676,0.238095238,0.212761411,-0.703703704,0.012543554,0.069686411,0.212761411,-0.5,-0.8,78,14641,3291,17995,0,0,0,0,0,0,0,1535,195,51,1781,0,1340,0,0.139039684,0,4575,0,1468,2250,0,8293,3107,0.106399092,2122,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5475,17995,711,4064,open
17995,org/apache/catalina/session,org/apache/catalina/session/StandardSession.java,3291,TRUE,0,66,138,3,22,264,1,21,0.350656168,868,672,0.774193548,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,10,PERFORMANCE,0.032752613,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.017650303,0.00551572,0,0,0.14893617,0.007922137,0.623595506,0.342618199,-0.70212766,0.059930314,0.020905923,0.342618199,-0.5,-0.8,73,14483,3177,17837,0,0,0,0,0,0,0,1535,195,51,1781,0,1340,0,0.139039684,0,4575,0,1468,2250,0,8293,3107,0.106399092,2122,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5475,17995,711,4064,open
17995,org/apache/catalina/ssi,org/apache/catalina/ssi/ExpressionParseTree.java,3291,TRUE,16,5,1112,12,12,115,6,35,0.178654292,263,114,0.433460076,0.5625,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,STYLE,0.012543554,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.007170436,5.52E-04,5.52E-04,-1,0.055555556,0.001748971,0.238095238,0.212761411,-0.888888889,0.012543554,0.069686411,0.212761411,-1,-1,12,14641,3291,17995,0,0,0,0,0,0,0,368,12,1,381,0,356,0,0.100791906,0,1402,0,255,1904,0,3561,1147,0.031015504,2719,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6072,17995,643,3996,open
17995,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIExec.java,3291,TRUE,70,1,1112,1,0,115,15,35,0.759036145,48,30,0.625,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,I18N,0.036236934,DM_DEFAULT_ENCODING,19,1,2,0.007170436,0.001103144,0.001103144,-1,0.230769231,0.177514793,0.230769231,0,-0.538461538,6.97E-04,0.007665505,0,-1,-1,11,14641,3291,17995,0,0,0,0,0,0,0,16,10,64,90,0,6,0,0.010282564,0,1402,0,255,1904,0,3561,1147,0.031015504,2721,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6074,17995,643,3996,open
17995,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIExec.java,3291,TRUE,35,1,1112,1,16,115,8,35,0.891566265,48,30,0.625,0.828571429,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,STYLE,0.011149826,UCF_USELESS_CONTROL_FLOW,20,3,2,0.007170436,0.001103144,0.001103144,-1,0.125,0.003645833,0.238095238,0.212761411,-0.75,0.012543554,0.069686411,0.212761411,-1,-1,11,14641,3291,17995,0,0,0,0,0,0,0,16,10,64,90,0,6,0,0.010282564,0,1402,0,255,1904,0,3561,1147,0.031015504,2721,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6074,17995,643,3996,open
