F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArtifactResolutionException,F16-DependencyManagement,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-void,F16-int,F16-boolean,F16-Repository,F16-Date,F16-String,F16-Activation,F16-Model,F16-Settings,F16-Notifier,F3-NA,F3-planItemIterator.next(),F3-Model,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-ProjectSegment,F3-event.getSession(),F3-XmlPullParser,F3-String,F3-int,F3-ArtifactResolutionRequest,F3-ModelBuildingRequest,F3-Properties,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Short,F2-SettingsXpp3Reader,F2-HashMap<String Artifact>,F2-String,F2-Collections,F2-ParamdocXpp3Reader,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-DefaultModelValidatorTest,F2-List,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.util.ArrayList,F6-java.util.Properties,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.building.FileModelSource,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-org.apache.maven.repository.internal.VersionRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-intValue,F1-getBasedir,F1-getBooleanValue,F1-longValue,F1-equals,F1-floatValue,F1-charAt,F1-getPlugins,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-username,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-pomFile,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-Exception,F4-long,F4-Date,F4-float,F4-char,F4-byte[],F4-File,F4-void,F4-double,F4-List,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-NA,F8-DefaultModelBuildingRequest,F8-InternalConfig,F8-ProjectBuilder,F11-lifecyclePhase,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-jason@tesla.io,F71-jdcasey@apache.org,F74,F73,F84,F146,label
3585,org/apache/maven/artifact/resolver,org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,1860,TRUE,0,18,1264,4,16,225,1,28,0.168224299,498,49,0.098393574,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,PERFORMANCE,0.029646522,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.010135135,0.002252252,0,0,0.346153846,0.022633136,0.090909091,0.105058906,-0.153846154,0,0.020524515,0.105058906,-1,-1,173,9268,3431,9785,0,0,0,0,0,0,0,1168,652,148,1968,0,516,0,0.141499552,0,5020,0,3416,286,0,8722,1604,0.091299492,90,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,606,10178,33,549,open
3585,org/apache/maven/artifact/resolver,org/apache/maven/artifact/resolver/DefaultArtifactResolverTest.java,1860,TRUE,3,5,1264,1,8,225,2,28,0.981981982,71,19,0.267605634,0.666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,STYLE,0.174458381,DLS_DEAD_LOCAL_STORE,17,2,1,0.010135135,0.002252252,0.001126126,-1,0.039215686,0.001794182,0.068720379,0.358887021,-0.91503268,0.007981756,0.02622577,0.358887021,-1,-1,4,2617,1765,3134,0,0,0,0,0,0,0,61,3,0,64,0,58,0,0.144475794,0,5020,0,3416,286,0,8722,1604,0.091299492,86,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,602,10178,33,549,open
3585,org/apache/maven/artifact/resolver,org/apache/maven/artifact/resolver/DefaultArtifactResolverTest.java,1860,TRUE,27,5,1264,1,0,225,8,28,0.594594595,71,19,0.267605634,1,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,STYLE,0.07981756,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.010135135,0.002252252,0.001126126,-1,0.085714286,0.003731778,0.068720379,0.358887021,-0.6,0.007981756,0.02622577,0.358887021,-1,-1,2,928,1256,1445,0,0,0,0,0,0,0,61,3,0,64,0,58,0,0.144475794,0,5020,0,3416,286,0,8722,1604,0.091299492,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,602,10178,33,549,open
4371,org/apache/maven/artifact/resolver,org/apache/maven/artifact/resolver/WarningResolutionListener.java,2329,TRUE,0,12,1264,1,8,225,1,28,0.422222222,52,23,0.442307692,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,PERFORMANCE,0.007981756,URF_UNREAD_FIELD,18,2,0,0.010135135,0.001126126,0,0,0,0,0.090909091,0.105058906,-1,0,0.020524515,0.105058906,-1,-1,12,7223,3078,7740,0,0,0,0,0,0,0,130,72,0,202,0,58,0,0.09890652,0,5020,0,3416,286,0,8722,1604,0.091299492,652,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1168,10178,33,549,open
2065,org/apache/maven/artifact/resolver/filter,org/apache/maven/artifact/resolver/filter/AndArtifactFilterTest.java,1597,TRUE,0,2,371,2,12,59,1,17,0.64516129,28,23,0.821428571,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,PERFORMANCE,0.029646522,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.003378378,0.001126126,0,0,0.346153846,0.022633136,0.090909091,0.105058906,-0.153846154,0,0.020524515,0.105058906,-1,-1,0,1548,1597,2065,0,0,0,0,0,0,0,42,0,0,42,0,42,0,0.29787234,0,816,0,882,3,0,1701,-66,0.178286156,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2065,10178,86,602,open
4371,org/apache/maven/artifact/resolver/filter,org/apache/maven/artifact/resolver/filter/IncludesArtifactFilter.java,2329,TRUE,10,5,371,1,0,59,4,17,0.537634409,54,25,0.462962963,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,STYLE,0.001140251,NS_DANGEROUS_NON_SHORT_CIRCUIT,15,1,1,0.003378378,0.001126126,0.001126126,-1,0,0,0.068720379,0.358887021,-1,0.007981756,0.02622577,0.358887021,-1,-1,7,3068,1860,3585,0,0,0,0,0,0,0,43,111,0,154,0,-68,0,0.083284307,0,816,0,882,3,0,1701,-66,0.178286156,652,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1168,10178,86,602,open
2065,org/apache/maven/artifact/resolver/filter,org/apache/maven/artifact/resolver/filter/OrArtifactFilterTest.java,1597,TRUE,0,2,371,2,12,59,1,17,0.64516129,28,23,0.821428571,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,PERFORMANCE,0.029646522,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.003378378,0.001126126,0,0,0.346153846,0.022633136,0.090909091,0.105058906,-0.153846154,0,0.020524515,0.105058906,-1,-1,0,1548,1597,2065,0,0,0,0,0,0,0,42,0,0,42,0,42,0,0.200956938,0,816,0,882,3,0,1701,-66,0.178286156,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2065,10178,86,602,open
2658,org/apache/maven/artifact/testutils,org/apache/maven/artifact/testutils/TestFileManager.java,1706,TRUE,15,13,97,2,20,16,5,3,0.683035714,138,37,0.268115942,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,BAD_PRACTICE,0.041049031,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.004504505,0.004504505,0.001126126,-1,0.194444444,0.009213871,0.05988024,0.148993742,-0.555555556,0.002280502,0.010262258,0.148993742,-1,-1,7,4891,2681,5408,0,0,0,0,0,0,0,0,386,0,386,0,-386,0,0.012229269,0,59,0,428,0,0,487,-369,0.011792476,2141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2658,10178,84,600,open
2658,org/apache/maven/artifact/testutils,org/apache/maven/artifact/testutils/TestFileManager.java,1706,TRUE,7,13,97,2,8,16,1,3,0.866071429,138,37,0.268115942,0.428571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,BAD_PRACTICE,0.041049031,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.004504505,0.004504505,0.001126126,-1,0.194444444,0.009213871,0.05988024,0.148993742,-0.555555556,0.002280502,0.010262258,0.148993742,-1,-1,7,4891,2681,5408,0,0,0,0,0,0,0,0,386,0,386,0,-386,0,0.012229269,0,59,0,428,0,0,487,-369,0.011792476,2141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2658,10178,84,600,open
2658,org/apache/maven/artifact/testutils,org/apache/maven/artifact/testutils/TestFileManager.java,1706,TRUE,11,13,97,2,8,16,1,3,0.544642857,138,37,0.268115942,0.727272727,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,BAD_PRACTICE,0.041049031,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.004504505,0.004504505,0.002252252,-1,0.194444444,0.009213871,0.05988024,0.148993742,-0.555555556,0.002280502,0.010262258,0.148993742,-1,-1,7,4891,2681,5408,0,0,0,0,0,0,0,0,386,0,386,0,-386,0,0.012229269,0,59,0,428,0,0,487,-369,0.011792476,2141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2658,10178,84,600,open
2658,org/apache/maven/artifact/testutils,org/apache/maven/artifact/testutils/TestFileManager.java,1706,TRUE,11,13,97,2,12,16,1,3,0.504464286,138,37,0.268115942,0.272727273,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,MT_CORRECTNESS,0.001140251,SWL_SLEEP_WITH_LOCK_HELD,14,2,2,0.004504505,0.004504505,0.002252252,-1,0,0,0.3,0.261428571,-1,0,0.003420753,0.261428571,-1,-1,7,4891,2681,5408,0,0,0,0,0,0,0,0,386,0,386,0,-386,0,0.012229269,0,59,0,428,0,0,487,-369,0.011792476,2141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2658,10178,84,600,open
3585,org/apache/maven/artifact/versioning,org/apache/maven/artifact/versioning/ComparableVersion.java,1860,TRUE,3,7,1473,6,0,87,1,16,0.668094218,317,78,0.246056782,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,STYLE,0.005701254,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.006756757,0.004504505,0.001126126,1,0.8,0.007619048,0.068720379,0.358887021,0.6,0.007981756,0.02622577,0.358887021,-0.333333333,-0.5,12,3068,1860,3585,0,0,0,0,0,0,0,758,3,2,763,0,755,0,0.103046455,0,5586,0,891,17,0,6494,4695,0.149151842,210,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,726,10178,82,598,close
3585,org/apache/maven/artifact/versioning,org/apache/maven/artifact/versioning/ComparableVersion.java,1860,TRUE,0,7,1473,6,12,87,1,16,0.541755889,317,78,0.246056782,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,BAD_PRACTICE,0.103762828,SE_NO_SERIALVERSIONID,19,3,0,0.006756757,0.004504505,0,0,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-0.333333333,-0.5,12,3068,1860,3585,0,0,0,0,0,0,0,758,3,2,763,0,755,0,0.103046455,0,5586,0,891,17,0,6494,4695,0.149151842,210,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,726,10178,82,598,open
3585,org/apache/maven/artifact/versioning,org/apache/maven/artifact/versioning/ComparableVersion.java,1860,TRUE,3,7,1473,6,16,87,1,16,0.374732334,317,78,0.246056782,0.333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,STYLE,0.001140251,SF_SWITCH_NO_DEFAULT,19,2,1,0.006756757,0.004504505,0.001126126,-1,0,0,0.068720379,0.358887021,-1,0.007981756,0.02622577,0.358887021,-0.333333333,-0.5,12,3068,1860,3585,0,0,0,0,0,0,0,758,3,2,763,0,755,0,0.103046455,0,5586,0,891,17,0,6494,4695,0.149151842,210,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,726,10178,82,598,open
4561,org/apache/maven/artifact/versioning,org/apache/maven/artifact/versioning/ManagedVersionMap.java,2476,TRUE,0,2,1473,1,8,87,1,16,0.607142857,33,18,0.545454545,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,BAD_PRACTICE,0.103762828,SE_NO_SERIALVERSIONID,19,3,0,0.006756757,0.002252252,0,0,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-0.333333333,0,6,4044,2476,4561,0,0,0,0,0,0,0,82,1,0,83,0,81,0,0.096991665,0,5586,0,891,17,0,6494,4695,0.149151842,1285,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1801,10178,82,598,open
