F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-Node,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-JTextComponent,F2-Entry<Object Object>,F2-AbstractVisualizer,F2-AbstractButton,F2-ExecutorService,F2-Matcher,F2-AnnotatedTestCase,F2-String,F2-HashTree,F2-MailerModel,F2-Element,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Attribute,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.lang.String,F6-java.io.OutputStreamWriter,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-valueOf,F1-setSelected,F1-promptToSaveFile,F1-setDelay,F1-getKey,F1-exit,F1-setText,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-JMeterProperty,F4-JTextField,F4-Object,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,label
13709,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/CounterConfig.java,4689,TRUE,0,25,254,3,12,47,1,10,0.323651452,159,40,0.251572327,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,PERFORMANCE,0.052287582,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00872093,0.002906977,0,0,0.71875,0.028878348,0.704545455,0.16776799,0.4375,0.04248366,0.032679739,0.16776799,0.666666667,0,10,5015,2146,7861,1,0.133333333,0,3,-2,4,0.021296296,121,170,9,300,2,-49,0,0.082887947,2,322,0,487,71,-2,880,-165,0.044845376,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2875,14044,2,2847,open
7734,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/JSR223PreProcessor.java,2076,TRUE,0,1,254,1,5,47,1,10,0.680851064,23,17,0.739130435,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,STYLE,0.196078431,RI_REDUNDANT_INTERFACES,20,3,0,0.00872093,0.001453488,0,0,0.833333333,0.006613757,0.386363636,0.433865448,0.666666667,0.183006536,0.163398693,0.433865448,0.666666667,1,9,4888,2076,7734,1,0.037037037,0,3,-2,4,0.021296296,12,10,0,22,1,2,1,0.059041381,2,322,0,487,71,0,880,-165,0.044845376,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2847,14044,2,2847,open
13738,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/UserParameters.java,4701,TRUE,0,15,254,1,5,47,1,10,0.183168317,103,75,0.72815534,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,STYLE,0.196078431,RI_REDUNDANT_INTERFACES,20,3,0,0.00872093,0.001453488,0,0,0.833333333,0.006613757,0.386363636,0.433865448,0.666666667,0.183006536,0.163398693,0.433865448,0.666666667,1,39,10892,4701,13738,1,0,0,3,-2,4,0.021296296,104,223,12,339,0,-119,0,0.10204378,0,322,0,487,71,0,880,-165,0.044845376,473,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3318,14044,2,2847,open
12309,org/apache/jmeter/modifiers/gui,org/apache/jmeter/modifiers/gui/CounterConfigGui.java,4134,TRUE,17,8,306,1,8,21,4,7,0.696774194,105,32,0.304761905,0.176470588,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,STYLE,0.133986928,BC_UNCONFIRMED_CAST,20,3,1,0.005813953,0.001453488,0.001453488,-1,0.170731707,0.006742019,0.386363636,0.433865448,-0.634146341,0.183006536,0.163398693,0.433865448,0,-1,25,10701,4507,13547,0,0,0,0,0,0,0,126,47,6,179,0,79,0,0.047326665,0,258,0,101,9,0,368,157,0.059565166,1756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4601,14044,1756,4601,open
13738,org/apache/jmeter/modifiers/gui,org/apache/jmeter/modifiers/gui/UserParametersGui.java,4701,TRUE,22,13,306,6,8,21,3,7,0.233830846,288,51,0.177083333,0.181818182,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,STYLE,0.133986928,BC_UNCONFIRMED_CAST,20,3,1,0.005813953,0.004360465,0.001453488,-1,0.170731707,0.006742019,0.386363636,0.433865448,-0.634146341,0.183006536,0.163398693,0.433865448,0,0.333333333,25,10385,4340,13231,0,0,0,0,0,0,0,132,54,3,189,0,78,0,0.071803666,0,258,0,101,9,0,368,157,0.059565166,1756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4601,14044,1756,4601,open
13738,org/apache/jmeter/modifiers/gui,org/apache/jmeter/modifiers/gui/UserParametersGui.java,4701,TRUE,20,13,306,6,8,21,4,7,0.328358209,288,51,0.177083333,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,STYLE,0.133986928,BC_UNCONFIRMED_CAST,20,3,1,0.005813953,0.004360465,0.001453488,1,0.170731707,0.006742019,0.386363636,0.433865448,-0.634146341,0.183006536,0.163398693,0.433865448,0,0.333333333,10,5386,2421,8232,0,0,0,0,0,0,0,132,54,3,189,0,78,0,0.071803666,0,258,0,101,9,0,368,157,0.059565166,1756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4601,14044,1756,4601,close
13738,org/apache/jmeter/modifiers/gui,org/apache/jmeter/modifiers/gui/UserParametersGui.java,4701,TRUE,0,13,306,6,14,21,1,7,0.39800995,288,51,0.177083333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,PERFORMANCE,0.052287582,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.005813953,0.004360465,0,0,0.71875,0.028878348,0.704545455,0.16776799,0.4375,0.04248366,0.032679739,0.16776799,0,0.333333333,37,10892,4701,13738,0,0,0,0,0,0,0,132,54,3,189,0,78,0,0.071803666,0,258,0,101,9,0,368,157,0.059565166,1756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4601,14044,1756,4601,open
12235,org/apache/jmeter/monitor/util,org/apache/jmeter/monitor/util/MemoryBenchmark.java,4122,TRUE,80,1,163,1,12,6,6,2,0.361538462,98,20,0.204081633,0.0875,93,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.001633987,UC_USELESS_OBJECT,17,2,1,0.001453488,0.001453488,0.001453488,1,1,0,0.386363636,0.433865448,1,0.183006536,0.163398693,0.433865448,1,1,4,5619,2550,8465,0,0,0,0,0,0,0,109,6,1,116,0,103,0,0.089269799,0,246,0,65,11,0,322,181,0.064160864,4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7241,14044,388,3233,close
13726,org/apache/jmeter/protocol/ftp/sampler,org/apache/jmeter/protocol/ftp/sampler/FTPSampler.java,4694,TRUE,135,18,192,1,0,18,25,1,0.650154799,248,37,0.149193548,1,62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,I18N,0.089869281,DM_DEFAULT_ENCODING,19,1,1,0.002906977,0.002906977,0.001453488,1,0.563636364,0.122975207,0.555555556,3.94E-04,0.127272727,0.029411765,0.027777778,3.94E-04,0,0,8,4589,1893,7435,0,0,0,0,0,0,0,77,150,3,230,0,-73,0,0.058634648,0,77,0,150,3,0,230,-73,0.058634648,2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4847,14044,2002,4847,close
13761,org/apache/jmeter/protocol/http/config,org/apache/jmeter/protocol/http/config/MultipartUrlConfig.java,4706,TRUE,36,10,75,1,20,10,8,1,0.787709497,94,65,0.691489362,0.388888889,23,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.024509804,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.001453488,0.001453488,0.001453488,1,0.266666667,0.009312169,0.386363636,0.433865448,-0.466666667,0.183006536,0.163398693,0.433865448,1,1,6,5793,2609,8639,0,0,0,0,0,0,0,182,49,0,231,0,133,0,0.108701749,0,182,0,49,0,0,231,133,0.108701749,386,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3231,14044,386,3231,close
8720,org/apache/jmeter/protocol/http/config/gui,org/apache/jmeter/protocol/http/config/gui/HttpDefaultsGui.java,2638,TRUE,33,10,596,3,8,45,9,6,0.392523364,152,33,0.217105263,0.060606061,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.133986928,BC_UNCONFIRMED_CAST,20,3,1,0.001453488,0.001453488,0.001453488,-1,0.170731707,0.006742019,0.386363636,0.433865448,-0.634146341,0.183006536,0.163398693,0.433865448,-1,-1,13,5619,2550,8465,0,0,0,0,0,0,0,270,40,9,319,0,230,0,0.119945243,0,1202,0,679,33,0,1914,523,0.090256459,1358,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4203,14044,379,3224,open
8720,org/apache/jmeter/protocol/http/control,org/apache/jmeter/protocol/http/control/AuthManager.java,2638,TRUE,48,33,1624,4,12,218,9,23,0.697026022,329,150,0.455927052,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,I18N,0.089869281,DM_DEFAULT_ENCODING,19,1,1,0.029069767,0.004360465,0.001453488,1,0.563636364,0.122975207,0.555555556,3.94E-04,0.127272727,0.029411765,0.027777778,3.94E-04,0.1,1,45,10380,4336,13226,0,0,0,0,0,0,0,282,121,30,433,0,161,0,0.137031157,0,2718,0,1145,155,0,4018,1573,0.096998111,389,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3234,14044,356,3201,close
8720,org/apache/jmeter/protocol/http/control,org/apache/jmeter/protocol/http/control/AuthManager.java,2638,TRUE,20,33,1624,4,12,218,3,23,0.635687732,329,150,0.455927052,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,I18N,0.089869281,DM_DEFAULT_ENCODING,19,1,1,0.029069767,0.004360465,0.001453488,1,0.563636364,0.122975207,0.555555556,3.94E-04,0.127272727,0.029411765,0.027777778,3.94E-04,0.1,1,6,1443,700,4289,0,0,0,0,0,0,0,282,121,30,433,0,161,0,0.137031157,0,2718,0,1145,155,0,4018,1573,0.096998111,389,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3234,14044,356,3201,close
8720,org/apache/jmeter/protocol/http/control,org/apache/jmeter/protocol/http/control/AuthManager.java,2638,TRUE,0,33,1624,4,7,218,1,23,0.130111524,329,150,0.455927052,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,3,STYLE,0.196078431,RI_REDUNDANT_INTERFACES,20,3,0,0.029069767,0.004360465,0,0,0.833333333,0.006613757,0.386363636,0.433865448,0.666666667,0.183006536,0.163398693,0.433865448,0.1,1,50,10915,4706,13761,0,0,0,0,0,0,0,282,121,30,433,0,161,0,0.137031157,0,2718,0,1145,155,0,4018,1573,0.096998111,389,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3234,14044,356,3201,open
